,freq,fake,reliable,idf_weight,fakeness_score

xl,"(1, 7)","(0.47232193463064426, 7.096575751542902)","(0.0, 0.0)",8.468403027246806,-0.9983454995581849

saudi,"(3, 7)","(1.4169658038919328, 7.096575751542902)","(0.0, 0.0)",7.799353398265921,-0.9983454995581849

c,"(6, 7)","(2.8339316077838657, 7.096575751542902)","(0.0, 0.0)",7.250245587928913,-0.9983454995581849

shellfish,"(1, 7)","(0.47232193463064426, 7.096575751542902)","(0.0, 0.0)",8.468403027246806,-0.9983454995581849

yuan,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

peak,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

design,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

copi,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

theme,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

anim,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

13,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

estat,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

fight,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

touch,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

ocean,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

aim,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

crack,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

resist,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

expert,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

clapper,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

chees,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

claim,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

hong,"(3, 6)","(0.9446438692612885, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.799353398265921,0.9999972481762707

usaid,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

oppos,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

kong,"(3, 6)","(0.9446438692612885, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.799353398265921,0.9999972481762707

steve,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

mental,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

connecticut,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

plu,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

sp,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

tend,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

cover,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

listen,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

hollywood,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

approxim,"(3, 6)","(0.9446438692612885, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.799353398265921,0.9999972481762707

detailscontribut,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

soul,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

shot,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

sheeplew,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

bodi,"(6, 6)","(2.3616096731532212, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.250245587928913,0.9999972481762707

carter,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

human,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

contribut,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

m,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

herself,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

honest,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

older,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

versu,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

hardship,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

decid,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

experienc,"(5, 6)","(1.889287738522577, 4.055186143738801)","(27.47252747252747, 146.96392496392497)",7.402051600796917,0.9999999999999991

cycl,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

hike,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

rain,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

11,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

suggest,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

behavior,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

g,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

f,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

store,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

bought,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

hurrican,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

closer,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

naval,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

referendum,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

sunday,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

prescrib,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

cooper,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

kiev,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

strang,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

cheap,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

bogu,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

gravit,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

shell,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

clinic,"(5, 6)","(1.889287738522577, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.402051600796917,0.9999972481762707

geographi,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

astronom,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

vicepresid,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

nor,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

naidu,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

numer,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

tarmac,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

french,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

falsehood,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

innov,"(6, 6)","(2.3616096731532212, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.250245587928913,0.9999972481762707

conclus,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

combat,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

lo,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

locat,"(6, 6)","(2.3616096731532212, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.250245587928913,0.9999972481762707

recoveri,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

subscrib,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

tc,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

seriou,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

inc,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

dot,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

politician,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

phase,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

jet,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

popul,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

centuri,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

hell,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

valuat,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

fault,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

rule,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

han,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

creditor,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

500,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

wait,"(6, 6)","(2.3616096731532212, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.250245587928913,0.9999972481762707

appar,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

amazon,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

remov,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

seed,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

fifth,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

aug,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

worldwid,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

field,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

button,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

greatli,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

arabia,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

mount,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

district,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

independ,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

membership,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

prove,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

whom,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

issuanc,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

youd,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

prosecut,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

aqua,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

tropic,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

expect,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

palau,"(1, 6)","(0.0, 0.0)","(27.47252747252747, 440.8917748917749)",8.468403027246806,1.0

lawmak,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

forc,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

seiz,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

spectrum,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

garbag,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

oh,"(5, 6)","(1.889287738522577, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.402051600796917,0.9999972481762707

machin,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

blame,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

valley,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

brian,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

usual,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

satan,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

season,"(6, 6)","(2.3616096731532212, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.250245587928913,0.9999972481762707

yesterday,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

fell,"(5, 6)","(1.889287738522577, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.402051600796917,0.9999972481762707

upland,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

spring,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

born,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

declin,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

auto,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

climat,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

gain,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

bridg,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

sky,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

quick,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

henri,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

louisiana,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

timmerman,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

accus,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

passag,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

sewag,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

hospit,"(4, 6)","(1.4169658038919328, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.5810998322459024,0.9999972481762707

opportun,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

coli,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

ny,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

zimmerman,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

debat,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

meltdown,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

turkey,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

arrest,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

overwhelm,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

beckon,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

wwwmercedeskirkelcom,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

clintonobama,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

pregnant,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

consequ,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

purpos,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

28,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

adult,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

sought,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

commerc,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

protocol,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

weekli,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

9,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

card,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

rel,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

sick,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

underground,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

distanc,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

republican,"(3, 6)","(1.4169658038919328, 6.082779215608202)","(0.0, 0.0)",7.799353398265921,-0.9954467374625922

opinion,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

otherwis,"(6, 6)","(2.8339316077838657, 6.082779215608202)","(0.0, 0.0)",7.250245587928913,-0.9954467374625922

coupl,"(4, 6)","(1.4169658038919328, 5.068982679673502)","(27.47252747252747, 73.48196248196248)",7.5810998322459024,0.9999972481762707

2007,"(5, 6)","(2.3616096731532212, 6.082779215608202)","(0.0, 0.0)",7.402051600796917,-0.9954467374625922

jain,"(1, 6)","(0.47232193463064426, 6.082779215608202)","(0.0, 0.0)",8.468403027246806,-0.9954467374625922

revolut,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

robin,"(2, 6)","(0.9446438692612885, 6.082779215608202)","(0.0, 0.0)",8.078938260485081,-0.9954467374625922

escap,"(4, 6)","(1.889287738522577, 6.082779215608202)","(0.0, 0.0)",7.5810998322459024,-0.9954467374625922

geomagnet,"(1, 5)","(0.47232193463064426, 5.068982679673502)","(0.0, 0.0)",8.468403027246806,-0.9875009747993426

rockefel,"(1, 5)","(0.47232193463064426, 5.068982679673502)","(0.0, 0.0)",8.468403027246806,-0.9875009747993426

dodgi,"(1, 5)","(0.47232193463064426, 5.068982679673502)","(0.0, 0.0)",8.468403027246806,-0.9875009747993426

awak,"(5, 5)","(2.3616096731532212, 5.068982679673502)","(0.0, 0.0)",7.402051600796917,-0.9875009747993426

threaten,"(5, 5)","(2.3616096731532212, 5.068982679673502)","(0.0, 0.0)",7.402051600796917,-0.9875009747993426

strengthen,"(3, 5)","(0.9446438692612885, 4.055186143738801)","(27.47252747252747, 73.48196248196248)",7.799353398265921,0.9999999266001156

stellarmass,"(1, 5)","(0.47232193463064426, 5.068982679673502)","(0.0, 0.0)",8.468403027246806,-0.9875009747993426

23,"(3, 5)","(1.4169658038919328, 5.068982679673502)","(0.0, 0.0)",7.799353398265921,-0.9875009747993426

context,"(5, 5)","(2.3616096731532212, 5.068982679673502)","(0.0, 0.0)",7.402051600796917,-0.9875009747993426

stockopedia,"(1, 5)","(0.47232193463064426, 5.068982679673502)","(0.0, 0.0)",8.468403027246806,-0.9875009747993426

departur,"(4, 5)","(1.4169658038919328, 4.055186143738801)","(27.47252747252747, 73.48196248196248)",7.5810998322459024,0.9999999266001156

freez,"(2, 5)","(0.9446438692612885, 5.068982679673502)","(0.0, 0.0)",8.078938260485081,-0.9875009747993426

regul,"(4, 5)","(1.4169658038919328, 4.055186143738801)","(27.47252747252747, 73.48196248196248)",7.5810998322459024,0.9999999266001156

cyber,"(3, 5)","(1.4169658038919328, 5.068982679673502)","(0.0, 0.0)",7.799353398265921,-0.9875009747993426

qe,"(3, 5)","(1.4169658038919328, 5.068982679673502)","(0.0, 0.0)",7.799353398265921,-0.9875009747993426

miracl,"(3, 5)","(0.9446438692612885, 3.041389607804101)","(27.47252747252747, 146.96392496392497)",7.799353398265921,1.0

gp,"(2, 5)","(0.9446438692612885, 5.068982679673502)","(0.0, 0.0)",8.078938260485081,-0.9875009747993426

2002,"(3, 5)","(1.4169658038919328, 5.068982679673502)","(0.0, 0.0)",7.799353398265921,-0.9875009747993426

dm,"(1, 5)","(0.47232193463064426, 5.068982679673502)","(0.0, 0.0)",8.468403027246806,-0.9875009747993426

motor,"(2, 5)","(0.47232193463064426, 4.055186143738801)","(27.47252747252747, 73.48196248196248)",8.078938260485081,0.9999999266001156

breakthrough,"(3, 5)","(0.9446438692612885, 4.055186143738801)","(27.47252747252747, 73.48196248196248)",7.799353398265921,0.9999999266001156

offer,"(4, 5)","(1.889287738522577, 5.068982679673502)","(0.0, 0.0)",7.5810998322459024,-0.9875009747993426

1993,"(4, 5)","(1.889287738522577, 5.068982679673502)","(0.0, 0.0)",7.5810998322459024,-0.9875009747993426

garza,"(1, 5)","(0.47232193463064426, 5.068982679673502)","(0.0, 0.0)",8.468403027246806,-0.9875009747993426

