id,batch
83396,6
83399,4
83400,6
83401,9
83402,6
83403,8
83404,5
83412,4
83413,4
83414,6
83415,9
83416,8
83417,2
83418,6
83419,9
83422,5
83423,10
83425,4
83426,5
83434,9
83435,3
83436,1
83437,9
83438,10
83444,10
83445,1
83446,8
83447,9
83448,2
83449,8
83450,5
83451,1
83458,5
83459,9
83460,6
83461,4
83462,8
83463,5
83464,3
83465,10
83466,1
83467,6
83469,10
83470,8
83471,9
83472,8
83473,8
83474,9
83475,1
83476,4
83479,7
83480,10
83481,3
83482,1
83483,10
83484,6
83485,6
83486,10
83487,4
83488,1
83489,5
83490,4
83491,1
83492,4
83493,2
83503,9
83504,5
83505,3
83506,7
83509,10
83510,5
83511,5
83512,8
83513,4
83514,2
83515,2
83516,4
83522,7
83523,10
83524,7
83525,4
83526,4
83527,1
83528,7
83538,10
83539,3
83540,9
83541,8
83542,10
83543,5
83544,2
83545,8
83555,2
83556,8
83557,2
83558,2
83559,5
83560,9
83561,8
83562,5
83566,10
83567,3
83568,2
83573,5
83574,2
83575,1
83576,1
83577,5
83578,9
83579,10
83581,6
83582,7
83583,7
83584,9
83585,9
83586,4
83587,7
83588,5
83589,4
83590,3
83591,9
83593,2
83597,8
83600,6
83601,3
83602,8
83607,1
83608,2
83609,8
83610,6
83611,7
83612,1
83616,2
83617,9
83618,7
83619,4
83620,7
83621,9
83622,7
83623,5
83625,5
83626,4
83627,6
83628,7
83629,8
83630,5
83631,2
83636,2
83637,1
83638,8
83639,2
83640,5
83641,3
83642,6
83645,7
83646,7
83647,9
83648,2
83649,10
83650,10
83651,9
83652,7
83655,7
83656,2
83657,10
83658,5
83659,4
83660,8
83661,1
83662,3
83664,8
83665,6
83666,9
83667,7
83668,7
83669,1
83670,1
83671,7
83672,5
83673,4
83674,7
83675,4
83676,5
83677,8
83681,7
83683,2
83684,7
83685,9
83686,4
83687,2
83688,3
83691,4
83694,4
83696,1
83697,2
83698,10
83699,1
83700,6
83701,9
83702,2
83703,8
83706,7
83709,4
83710,2
83711,5
83712,8
83713,8
83714,7
83715,8
83730,4
83731,10
83732,2
83733,3
83734,1
83735,10
83736,10
83737,5
83746,9
83747,7
83748,4
83749,8
83750,3
83751,4
83752,1
83753,1
83766,2
83767,1
83768,4
83769,3
83770,2
83771,3
83772,3
83773,1
83779,7
83780,9
83781,4
83782,1
83783,9
83784,9
83785,6
83786,10
83789,4
83790,6
83791,10
83792,2
83793,3
83795,3
83796,8
83797,6
83798,4
83799,10
83800,8
83803,9
83804,3
83805,7
83806,7
83807,3
83810,6
83811,8
83812,3
83813,7
83814,7
83815,2
83816,6
83817,10
83818,8
83819,10
83822,3
83823,1
83824,4
83825,4
83826,1
83827,8
83828,7
83829,8
83830,4
83831,1
83832,4
83833,1
83834,8
83835,6
83840,1
83841,4
83842,8
83843,3
83844,1
83845,2
83846,5
83847,4
83849,10
83850,9
83851,2
83852,10
83853,3
83856,8
83857,1
83858,6
83859,2
83860,5
83864,3
83865,10
83866,2
83867,7
83869,3
83870,8
83873,1
83874,3
83876,4
83877,5
83878,7
83879,4
83880,6
83881,8
83882,1
83883,6
83884,10
83885,3
83886,7
83887,5
83892,10
83895,7
83896,10
83897,1
83898,6
83899,7
83900,10
83901,3
83907,4
83908,7
83909,1
83910,9
83911,7
83912,5
83913,5
83914,7
83917,9
83918,10
83919,9
83920,10
83921,10
83922,4
83923,4
83924,1
83925,10
83926,7
83928,6
83929,1
83930,2
83931,4
83932,9
83933,6
83934,7
83935,4
83936,6
83937,3
83938,5
83939,10
83940,3
83941,3
83942,7
83943,1
83944,8
83945,8
83948,1
83949,6
83950,9
83951,6
83953,5
83954,5
83955,5
83956,10
83958,8
83960,4
83961,10
83963,9
83964,3
83965,5
83966,7
83967,9
83968,8
83969,8
83970,3
83971,5
83972,9
83973,3
83974,6
83975,3
83976,3
83977,6
83978,10
83980,6
83981,10
83983,8
83986,8
83987,9
83988,8
83989,8
83990,5
83991,6
83992,8
83993,8
83994,9
83995,9
83996,9
83997,10
84001,10
84002,4
84003,8
84004,2
84005,9
84008,5
84009,3
84010,1
84011,1
84012,6
84014,6
84015,3
84016,1
84021,8
84022,1
84023,8
84024,6
84025,6
84026,2
84027,10
84028,2
84030,9
84031,2
84033,7
84034,8
84035,7
84036,9
84037,3
84038,1
84043,9
84044,6
84045,7
84046,4
84047,5
84048,8
84049,10
84050,2
84051,1
84052,10
84053,8
84054,4
84055,8
84056,4
84057,8
84058,4
84062,10
84063,1
84064,1
84065,7
84066,7
84067,5
84068,2
84069,2
84070,1
84071,2
84072,10
84073,7
84074,3
84075,1
84077,9
84078,6
84079,8
84080,5
84081,2
84082,8
84083,1
84084,10
84086,6
84087,3
84088,10
84089,6
84090,4
84091,9
84094,7
84095,8
84096,2
84097,3
84100,6
84108,3
84109,6
84110,4
84111,8
84112,2
84113,1
84116,9
84117,9
84118,2
84132,5
84134,2
84135,2
84136,10
84137,9
84138,7
84139,1
84142,10
84143,5
84155,5
84156,3
84157,7
84158,1
84159,3
84160,3
84164,1
84166,1
84171,3
84172,9
84173,3
84174,2
84176,1
84181,7
84183,1
84184,4
84185,10
84186,7
84189,6
84190,7
84191,10
84194,1
84195,9
84196,10
84197,7
84202,1
84203,7
84204,9
84205,5
84206,3
84207,4
84212,3
84213,7
84214,7
84215,6
84216,4
84217,9
84218,2
84219,6
84220,6
84221,6
84222,9
84231,5
84232,9
84233,3
84234,7
84235,9
84236,5
84237,3
84238,10
84239,7
84240,1
84241,3
84246,4
84247,9
84248,8
84249,10
84250,8
84251,1
84252,6
84253,7
84256,3
84257,7
84258,7
84259,2
84260,5
84261,3
84262,8
84264,1
84265,1
84266,2
84267,5
84268,7
84269,2
84270,2
84271,6
84273,6
84274,4
84276,5
84278,9
84279,6
84281,5
84282,1
84284,3
84285,5
84286,6
84287,10
84288,10
84289,6
84290,4
84291,1
84292,7
84293,10
84294,8
84295,4
84296,7
84299,1
84300,9
84301,2
84302,7
84303,5
84304,3
84305,6
84311,9
84312,9
84313,1
84314,10
84315,5
84316,7
84317,3
84318,10
84326,6
84328,5
84329,10
84330,4
84331,3
84332,3
84333,8
84334,4
84336,1
84337,8
84338,2
84339,9
84340,7
84341,2
84342,1
84345,6
84346,10
84347,6
84348,4
84349,2
84350,2
84351,3
84352,7
84356,4
84357,8
84358,3
84360,8
84361,9
84362,6
84363,7
84364,2
84365,9
84366,9
84367,4
84370,4
84371,6
84372,8
84373,6
84374,1
84375,7
84376,2
84378,10
84379,2
84380,4
84381,1
84383,5
84385,1
84386,7
84387,10
84389,10
84390,9
84391,2
84392,1
84393,4
84394,9
84395,1
84405,8
84406,10
84407,6
84408,6
84409,3
84410,7
84411,6
84418,5
84419,2
84423,5
84428,2
84429,6
84430,4
84431,4
84432,2
84433,5
84434,10
84435,5
84436,9
84437,8
84438,3
84439,9
84449,6
84450,6
84451,10
84452,3
84453,4
84454,6
84455,8
84456,9
84466,9
84467,1
84468,10
84469,1
84470,2
84471,8
84472,10
84473,2
84475,4
84476,6
84477,6
84478,9
84479,10
84480,7
84481,7
84482,6
84489,7
84491,3
84492,1
84493,6
84495,3
84497,5
84498,4
84499,7
84500,2
84501,3
84502,9
84503,3
84507,2
84508,3
84509,8
84510,2
84511,10
84512,5
84513,3
84519,8
84520,6
84521,10
84522,10
84523,10
84524,8
84525,8
84526,4
84527,9
84528,4
84529,2
84530,5
84531,2
84532,7
84534,8
84535,6
84536,3
84537,2
84538,1
84540,10
84541,2
84542,7
84543,8
84544,1
84546,6
84547,9
84550,3
84551,9
84552,4
84553,7
84555,2
84557,9
84558,2
84559,1
84563,2
84564,7
84565,7
84566,7
84568,8
84569,8
84570,9
84571,4
84574,5
84575,7
84576,3
84577,3
84578,3
84579,3
84580,7
84581,3
84584,5
84587,5
84592,2
84593,10
84594,6
84595,3
84596,1
84598,2
84599,10
84600,2
84601,2
84602,9
84603,2
84604,4
84605,5
84606,10
84607,7
84608,6
84609,4
84610,9
84611,8
84612,10
84613,8
84614,4
84615,2
84617,9
84618,8
84619,6
84620,5
84621,4
84622,10
84623,1
84624,4
84626,6
84627,9
84629,2
84630,3
84631,4
84633,5
84634,10
84635,6
84636,9
84637,1
84638,10
84639,6
84640,9
84642,6
84643,3
84644,8
84654,8
84655,3
84661,3
84662,4
84663,5
84664,8
84665,7
84666,7
84667,8
84668,10
84674,1
84675,5
84676,10
84677,4
84680,3
84683,9
84684,4
84685,6
84686,3
84687,7
84688,1
84689,10
84694,9
84695,4
84700,6
84701,5
84702,10
84703,4
84704,7
84706,8
84707,9
84708,9
84709,4
84710,2
84711,5
84712,8
84713,1
84715,8
84716,2
84717,5
84724,5
84725,10
84726,8
84727,4
84728,2
84729,9
84730,10
84731,8
84737,2
84738,5
84740,7
84741,9
84743,6
84744,4
84748,3
84749,10
84750,2
84757,8
84758,7
84759,6
84760,9
84761,10
84762,1
84763,5
84764,2
84765,8
84766,8
84768,1
84769,6
84770,10
84778,6
84779,5
84780,2
84782,8
84783,8
84784,6
84785,3
84786,5
84788,2
84789,2
84790,5
84796,5
84797,7
84798,5
84806,4
84809,6
84812,5
84813,6
84814,5
84823,9
84824,9
84825,4
84826,7
84827,6
84828,1
84829,8
84833,9
84834,4
84835,8
84838,3
84839,5
84840,5
84841,9
84845,5
84846,10
84847,2
84849,5
84850,3
84851,9
84852,10
84861,1
84862,3
84863,6
84864,5
84865,6
84867,9
84868,10
84873,5
84874,10
84882,5
84883,7
84884,10
84885,6
84886,6
84887,1
84888,7
84889,3
84890,10
84891,10
84893,2
84894,10
84895,7
84896,8
84897,4
84905,10
84906,2
84911,10
84912,6
84913,2
84914,10
84915,8
84920,9
84921,4
84922,10
84926,10
84927,6
84929,2
84930,10
84931,8
84938,4
84939,9
84940,5
84942,10
84943,6
84944,10
84945,8
84946,6
84951,10
84952,8
84953,6
84960,7
84961,1
84962,10
84963,10
84964,1
84971,10
84972,6
84973,1
84977,8
84978,6
84981,1
84982,8
84983,4
84988,2
84989,9
84990,8
84991,5
84992,10
84993,8
84994,8
84995,3
84997,9
84998,8
84999,2
85007,4
85008,6
85009,4
85010,8
85011,1
85017,3
85018,5
85019,2
85020,1
85021,10
85023,4
85024,2
85025,6
85030,2
85031,8
85032,8
85035,2
85036,9
85039,1
85040,3
85041,5
85046,1
85047,10
85048,6
85053,7
85054,10
85055,1
85056,7
85057,3
85069,10
85070,4
85071,4
85075,7
85076,4
85077,10
85078,5
85079,1
85089,1
85090,3
85094,9
85095,4
85096,5
85099,5
85113,6
85114,10
85115,2
85120,7
85123,5
85124,4
85127,3
85137,4
85138,5
85139,9
85145,6
85146,6
85147,10
85148,2
85149,10
85154,9
85155,3
85156,8
85158,5
85159,3
85160,6
85161,4
85162,6
85166,9
85167,7
85168,8
85170,1
85171,4
85172,10
85173,3
85174,10
85180,6
85181,1
85182,4
85183,7
85185,10
85186,8
85187,8
85188,7
85201,3
85202,7
85203,1
85204,2
85205,9
85212,3
85213,10
85215,3
85216,10
85217,1
85218,7
85219,7
85222,7
85223,9
85224,8
85225,6
85227,1
85228,8
85229,8
85234,2
85235,10
85236,5
85240,10
85241,6
85243,2
85244,1
85245,2
85247,3
85248,4
85249,2
85250,1
85251,4
85252,6
85253,2
85263,10
85264,9
85265,5
85267,4
85268,8
85271,9
85272,3
85273,5
85282,6
85283,10
85284,1
85290,9
85291,6
85292,6
85293,8
85298,7
85299,2
85300,9
85301,7
85302,4
85303,3
85304,9
85309,8
85312,2
85313,7
85314,3
85318,10
85319,9
85320,1
85321,1
85326,6
85327,10
85330,8
85331,1
85332,1
85333,10
85337,10
85339,2
85340,8
85341,1
85344,10
85346,5
85347,8
85348,10
85351,7
85354,6
85355,3
85356,2
85361,3
85362,3
85363,3
85364,7
85367,1
85369,2
85370,3
85371,4
85377,1
85378,6
85379,10
85380,4
85383,5
85386,4
85387,3
85388,5
85393,3
85394,8
85400,2
85401,1
85403,2
85405,10
85406,2
85407,5
85408,2
85415,9
85416,8
85417,1
85419,2
85421,2
85422,8
85423,1
85424,5
85429,6
85430,9
85433,6
85434,3
85435,5
85436,1
85437,3
85445,10
85446,9
85447,1
85449,8
85450,7
85451,10
85452,7
85453,4
85457,6
85458,7
85459,6
85461,7
85462,5
85463,6
85464,9
85465,10
85479,2
85480,1
85481,5
85487,2
85488,8
85489,7
85490,6
85491,4
85497,5
85498,10
85499,6
85501,6
85502,3
85503,10
85504,1
85505,1
85506,10
85507,4
85508,5
85519,6
85521,7
85522,4
85523,2
85524,7
85527,10
85528,3
85529,2
85531,7
85532,8
85533,10
85534,10
85547,7
85548,6
85549,7
85550,9
85551,3
85559,9
85560,7
85561,9
85570,8
85571,10
85572,10
85573,4
85574,2
85582,2
85583,2
85584,8
85590,4
85591,10
85592,10
85593,5
85594,7
85599,2
85606,1
85607,6
85608,5
85614,5
85619,4
85620,5
85621,4
85622,6
85626,9
85627,9
85636,1
85640,5
85641,4
85651,8
85653,10
85654,8
85655,4
85657,8
85658,7
85659,10
85660,1
85668,3
85669,10
85670,3
85671,5
85672,8
85681,10
85682,5
85683,1
85690,3
85691,4
85692,5
85700,6
85701,4
85702,5
85706,3
85708,7
85709,8
85710,7
85711,10
85716,2
85717,3
85718,7
85722,5
85723,4
85724,8
85725,10
85726,9
85730,6
85731,6
85732,6
85734,10
85736,9
85737,6
85738,5
85739,7
85748,9
85749,6
85750,10
85751,2
85752,6
85753,3
85754,9
85760,5
85761,8
85768,2
85769,6
85771,4
85773,1
85774,1
85775,2
85776,9
85785,7
85786,2
85787,8
85792,6
85793,3
85794,7
85795,2
85796,9
85797,3
85798,6
85812,8
85813,1
85814,7
85819,8
85820,10
85821,5
85822,6
85838,3
85839,7
85840,10
85843,5
85856,10
85862,7
85863,2
85864,7
85865,7
85866,5
85869,1
85870,4
85871,2
85872,9
85873,6
85880,9
85883,9
85884,9
85885,2
85886,9
85889,4
85890,4
85891,6
85892,1
85901,4
85902,2
85903,10
85904,5
85905,7
85913,7
85914,1
85928,1
85929,3
85930,9
85931,9
85937,7
85938,4
85939,4
85944,6
85945,5
85946,2
85947,7
85948,10
85954,8
85955,5
85956,1
85959,2
85961,4
85962,9
85963,9
85964,5
85974,2
85975,6
85976,2
85977,9
85978,9
85979,1
85980,8
85981,3
85983,10
85984,6
85985,8
85993,2
85994,10
85997,2
85998,4
85999,2
86001,9
86003,5
86004,2
86005,6
86006,7
86015,6
86016,5
86017,1
86019,6
86020,10
86021,3
86022,4
86023,10
86026,4
86027,9
86028,4
86039,8
86040,7
86041,5
86042,1
86045,2
86046,8
86047,4
86050,1
86052,6
86053,1
86054,2
86055,3
86062,10
86063,2
86066,1
86067,10
86068,5
86070,8
86071,7
86072,7
86083,6
86084,4
86085,2
86088,9
86089,7
86090,9
86097,9
86098,9
86099,9
86114,9
86115,5
86116,8
86117,8
86118,7
86119,9
86120,10
86130,3
86131,1
86134,10
86135,3
86136,9
86137,7
86143,4
86144,4
86145,7
86152,6
86153,1
86154,9
86159,10
86160,3
86161,4
86173,4
86174,1
86175,7
86176,6
86182,7
86184,4
86191,1
86192,8
86193,3
86194,7
86195,7
86197,9
86198,3
86199,5
86209,1
86210,8
86211,5
86212,2
86213,6
86217,5
86218,5
86219,5
86224,4
86225,6
86226,4
86227,2
86228,3
86235,3
86236,9
86237,2
86239,6
86240,6
86241,4
86242,7
86243,3
86247,1
86249,6
86250,3
86260,10
86261,6
86262,5
86263,5
86264,1
86268,10
86269,9
86270,1
86273,8
86274,10
86275,3
86276,8
86288,4
86289,4
86290,7
86293,10
86294,6
86295,7
86301,1
86302,2
86309,3
86330,10
86331,1
86340,4
86341,2
86344,2
86353,5
86354,2
86355,2
86356,3
86359,10
86368,9
86369,3
86372,5
86376,10
86377,8
86380,3
86381,2
86382,9
86392,1
86393,4
86399,5
86400,8
86401,6
86402,1
86405,9
86406,5
86407,1
86416,4
86417,2
86418,2
86419,4
86420,9
86431,6
86433,9
86434,2
86440,7
86441,10
86442,4
86443,6
86455,3
86456,1
86469,9
86470,5
86471,5
86472,1
86475,5
86476,10
86477,1
86487,3
86488,10
86494,6
86495,3
86496,9
86497,1
86502,9
86503,2
86504,5
86509,1
86510,7
86511,2
86512,9
86513,5
86515,8
86516,7
86517,4
86522,8
86523,10
86524,8
86525,8
86533,1
86534,10
86535,4
86540,6
86541,3
86542,5
86543,2
86544,1
86545,6
86546,7
86547,2
86555,1
86556,7
86557,5
86558,10
86559,9
86561,10
86562,3
86563,4
86565,4
86566,3
86567,10
86568,2
86569,10
86576,7
86577,1
86578,6
86581,1
86582,7
86583,3
86584,10
86591,5
86592,4
86593,1
86595,4
86606,7
86608,6
86613,2
86614,6
86616,10
86621,1
86622,1
86623,8
86626,1
86631,10
86632,8
86633,2
86637,4
86638,8
86639,6
86644,6
86647,8
86648,2
86651,1
86652,1
86653,10
86654,1
86658,8
86663,2
86665,2
86668,8
86669,3
86670,7
86687,9
86690,6
86698,7
86705,1
86706,7
86708,8
86713,4
86714,8
86715,10
86720,3
86721,1
86722,4
86723,5
86724,3
86732,8
86734,7
86736,2
86741,1
86751,8
86753,9
86754,2
86755,1
86756,3
86763,1
86765,1
86766,8
86770,1
86772,10
86773,2
86774,1
86775,3
86781,10
86783,9
86784,2
86794,1
86796,8
86797,6
86798,3
86799,10
86802,3
86803,3
86804,4
86807,6
86808,2
86809,7
86810,1
86811,5
86812,4
86813,7
86815,9
86816,5
86817,1
86818,7
86819,3
86828,8
86829,7
86831,9
86832,10
86833,8
86834,1
86838,8
86840,8
86842,9
86845,8
86847,7
86848,1
86849,3
86851,3
86853,6
86859,6
86861,8
86862,8
86863,2
86864,7
86868,4
86870,4
86871,10
86872,7
86875,1
86876,8
86877,7
86879,7
86884,6
86885,9
86887,10
86890,8
86891,1
86892,10
86893,6
86894,7
86895,7
86896,5
86897,7
86899,4
86907,5
86908,1
86922,10
86923,3
86926,9
86927,7
86931,8
86933,8
86934,10
86935,1
86936,1
86940,4
86943,7
86944,8
86952,7
86955,5
86956,8
86957,8
86960,2
86962,2
86963,4
86967,10
86970,5
86971,4
86972,9
86973,5
86977,7
86978,7
86979,3
86982,6
86983,3
86984,4
86985,7
86989,1
86992,10
86993,8
86997,4
86999,8
87000,6
87001,4
87002,8
87004,8
87009,1
87010,1
87013,10
87016,5
87017,3
87018,1
87019,7
87020,2
87022,7
87023,8
87026,1
87027,1
87028,8
87029,3
87030,4
87033,3
87037,4
87038,7
87042,1
87044,1
87045,2
87046,4
87048,8
87051,9
87052,10
87055,2
87056,10
87057,5
87058,8
87059,9
87061,1
87063,10
87064,10
87066,10
87069,1
87070,9
87071,2
87072,7
87075,9
87078,8
87079,2
87080,9
87081,1
87082,2
87083,10
87084,1
87085,10
87086,2
87087,4
87089,7
87090,8
87091,5
87092,9
87093,3
87094,6
87095,8
87098,8
87104,8
87107,1
87113,8
87115,4
87116,7
87117,6
87118,9
87123,1
87125,5
87126,4
87131,7
87132,1
87133,4
87134,3
87135,9
87139,4
87140,3
87141,6
87146,2
87147,3
87148,8
87149,1
87150,2
87153,10
87154,7
87155,6
87157,8
87158,5
87159,9
87160,10
87162,8
87163,5
87164,1
87165,6
87166,2
87169,1
87170,4
87171,4
87173,2
87174,7
87175,7
87176,1
87180,6
87181,1
87186,2
87187,7
87188,6
87189,4
87190,7
87192,8
87195,8
87196,8
87197,7
87200,10
87202,9
87203,2
87204,3
87205,6
87207,2
87209,7
87210,6
87213,7
87216,4
87217,1
87218,2
87219,1
87224,7
87226,6
87227,5
87231,2
87232,6
87233,4
87234,1
87235,3
87239,4
87240,7
87245,9
87246,1
87250,8
87252,10
87256,7
87258,1
87259,3
87260,9
87262,2
87265,10
87266,5
87268,3
87269,5
87270,3
87271,5
87272,4
87275,4
87279,8
87283,8
87285,7
87288,5
87290,1
87291,9
87292,2
87293,1
87294,10
87296,9
87297,10
87298,3
87300,6
87301,6
87302,10
87303,3
87304,4
87307,9
87310,5
87311,8
87313,7
87315,2
87316,1
87317,3
87318,2
87321,7
87324,3
87325,4
87327,6
87329,3
87330,7
87331,10
87332,9
87335,6
87338,5
87339,4
87344,8
87347,6
87348,7
87349,3
87350,7
87351,5
87354,1
87355,4
87357,5
87358,3
87359,6
87360,5
87361,8
87364,10
87365,1
87366,6
87369,7
87370,7
87371,8
87372,4
87373,3
87375,9
87376,9
87377,8
87378,4
87379,1
87380,2
87381,1
87385,1
87387,6
87388,5
87389,7
87391,7
87392,10
87393,9
87394,6
87395,5
87396,7
87398,3
87399,3
87400,10
87401,2
87402,4
87403,6
87405,6
87406,2
87407,4
87409,8
87410,4
87411,2
87412,10
87414,5
87418,6
87419,4
87422,1
87425,4
87426,3
87427,4
87428,10
87431,7
87436,7
87437,3
87439,8
87442,1
87443,4
87444,1
87445,6
87449,3
87450,8
87451,7
87456,8
87457,2
87458,10
87459,8
87460,8
87464,4
87466,8
87467,1
87469,9
87470,8
87471,5
87472,10
87473,4
87480,4
87481,3
87482,3
87487,7
87488,6
87489,6
87490,4
87495,6
87496,8
87497,8
87498,10
87499,10
87503,8
87504,9
87505,10
87512,4
87513,7
87514,7
87515,8
87521,6
87522,1
87523,5
87525,9
87526,7
87527,2
87528,1
87529,6
87530,4
87531,10
87532,9
87533,5
87534,6
87535,3
87536,1
87537,6
87540,6
87541,2
87542,5
87546,3
87547,2
87548,8
87549,5
87550,1
87553,4
87554,2
87555,9
87556,5
87557,9
87558,4
87559,8
87560,2
87563,9
87564,6
87565,2
87568,2
87569,5
87570,8
87571,8
87572,7
87575,1
87576,9
87578,1
87579,1
87580,1
87581,6
87582,5
87588,1
87589,9
87590,8
87595,4
87598,6
87600,3
87601,6
87603,2
87608,5
87609,2
87614,2
87615,6
87616,5
87617,7
87618,2
87620,2
87621,3
87622,1
87631,2
87632,3
87633,2
87634,10
87639,5
87643,4
87644,1
87645,9
87646,9
87649,4
87650,7
87651,10
87654,4
87655,10
87656,4
87659,7
87660,4
87661,7
87664,2
87666,9
87667,3
87668,3
87671,3
87677,8
87681,9
87683,9
87684,8
87685,1
87686,3
87690,5
87691,5
87692,3
87694,3
87698,5
87700,8
87701,1
87702,3
87703,8
87713,9
87716,1
87717,4
87720,4
87721,4
87722,5
87723,6
87727,2
87731,6
87732,4
87741,7
87742,3
87743,5
87744,4
87745,8
87748,5
87749,6
87750,3
87753,7
87754,8
87755,7
87756,7
87757,3
87761,4
87762,8
87763,6
87765,4
87766,10
87771,4
87772,2
87773,7
87777,7
87778,6
87779,6
87780,2
87783,9
87784,7
87788,10
87789,1
87790,6
87791,4
87792,10
87795,6
87796,2
87797,9
87798,3
87805,7
87810,5
87811,10
87812,1
87813,7
87816,9
87817,4
87818,2
87819,8
87822,9
87829,4
87830,7
87831,3
87832,3
87833,3
87836,7
87837,1
87838,6
87843,9
87844,10
87845,1
87846,7
87847,4
87850,10
87851,1
87852,6
87853,10
87854,8
87855,10
87856,9
87857,1
87860,9
87861,2
87862,5
87864,7
87865,7
87866,7
87867,5
87868,4
87870,5
87871,2
87872,1
87874,1
87875,2
87876,2
87877,6
87878,1
87883,10
87884,9
87885,8
87891,7
87892,9
87893,9
87894,2
87895,7
87899,7
87900,3
87901,5
87907,1
87908,7
87909,2
87910,8
87911,3
87917,10
87918,1
87919,2
87924,6
87925,8
87926,3
87928,5
87929,2
87933,5
87934,8
87935,7
87936,5
87937,8
87942,5
87943,10
87944,7
87948,7
87949,5
87950,5
87951,2
87956,8
87957,4
87958,10
87959,3
87960,10
87961,7
87962,7
87963,4
87968,3
87969,9
87975,3
87982,5
87983,8
87987,8
87988,2
87989,4
87990,4
87991,3
87992,10
87993,8
87994,8
87995,6
87996,8
87997,5
88000,2
88001,5
88002,8
88008,4
88009,4
88010,1
88011,3
88012,9
88026,10
88028,4
88029,4
88030,1
88032,10
88033,4
88034,5
88038,8
88039,9
88040,8
88041,7
88042,3
88045,7
88051,7
88052,8
88053,10
88054,4
88056,9
88057,7
88060,4
88061,4
88062,6
88063,4
88064,9
88066,6
88069,6
88070,10
88071,7
88072,4
88077,5
88079,10
88080,10
88081,8
88083,6
88084,4
88085,1
88086,3
88094,9
88096,7
88097,10
88098,8
88103,10
88104,7
88105,9
88108,3
88109,3
88110,4
88111,3
88114,6
88115,5
88116,5
88120,9
88121,8
88122,8
88127,3
88128,9
88129,7
88132,7
88134,10
88135,2
88136,8
88141,5
88142,1
88143,4
88144,5
88146,8
88148,8
88149,2
88150,1
88151,2
88154,9
88155,4
88157,7
88158,10
88159,7
88166,8
88167,9
88175,6
88176,9
88177,7
88179,2
88180,8
88181,10
88182,7
88184,9
88187,1
88188,7
88189,9
88191,3
88192,9
88193,5
88194,1
88196,2
88197,9
88198,9
88199,4
88202,7
88203,8
88204,8
88205,9
88208,4
88210,7
88211,9
88214,6
88215,8
88216,8
88217,7
88222,1
88223,1
88224,5
88225,6
88228,9
88229,2
88230,2
88231,10
88235,10
88237,4
88238,1
88239,3
88246,9
88250,3
88251,10
88252,1
88253,10
88254,8
88255,3
88256,4
88259,1
88260,10
88261,1
88263,6
88264,8
88265,2
88266,1
88269,7
88270,8
88271,4
88272,2
88274,3
88275,7
88276,6
88277,9
88283,2
88286,10
88287,3
88288,1
88295,4
88296,10
88297,9
88298,8
88305,3
88306,5
88307,4
88308,8
88309,2
88310,10
88311,4
88312,4
88314,9
88315,2
88316,7
88317,9
88318,10
88319,9
88320,8
88321,1
88322,2
88323,8
88324,6
88326,9
88332,2
88338,4
88339,2
88341,3
88342,2
88348,1
88349,2
88350,4
88351,5
88353,2
88354,1
88355,7
88356,4
88358,5
88359,10
88360,5
88361,9
88365,10
88366,8
88367,5
88368,7
88369,4
88373,1
88376,7
88377,6
88378,2
88379,10
88381,1
88382,2
88383,5
88384,2
88387,3
88388,3
88389,7
88390,7
88392,4
88393,5
88394,3
88395,7
88401,3
88402,10
88403,8
88404,5
88410,2
88412,9
88413,5
88422,4
88424,4
88425,4
88426,5
88429,5
88432,1
88433,1
88434,1
88444,2
88445,2
88446,7
88447,1
88449,4
88451,10
88452,5
88453,8
88454,5
88455,5
88456,3
88461,9
88462,5
88463,10
88466,5
88467,2
88468,5
88470,5
88471,10
88472,2
88473,6
88476,5
88477,8
88478,9
88479,3
88483,1
88484,4
88485,4
88486,7
88490,7
88491,2
88492,10
88493,1
88498,9
88499,7
88500,3
88501,2
88505,6
88506,8
88507,5
88508,10
88515,5
88516,1
88517,5
88518,10
88532,8
88533,10
88534,1
88535,9
88537,3
88538,6
88539,7
88540,7
88550,9
88551,9
88556,8
88557,3
88558,6
88563,7
88564,10
88565,5
88566,9
88569,1
88570,8
88571,6
88574,10
88577,10
88578,9
88579,9
88586,3
88587,7
88588,1
88589,2
88596,3
88598,10
88599,6
88600,9
88603,7
88604,10
88605,3
88612,3
88614,2
88615,9
88616,8
88619,6
88620,1
88621,1
88622,9
88624,3
88626,4
88627,10
88631,7
88632,9
88635,5
88636,4
88640,6
88647,4
88649,9
88650,6
88651,8
88656,8
88657,2
88658,3
88659,4
88666,10
88669,7
88670,6
88671,5
88675,2
88676,6
88677,9
88678,4
88681,10
88682,1
88683,8
88686,2
88687,4
88688,1
88689,3
88694,10
88696,9
88697,3
88698,1
88699,1
88701,4
88702,5
88703,9
88704,2
88706,10
88707,8
88708,7
88710,6
88712,8
88713,9
88715,4
88716,7
88717,7
88719,2
88724,3
88725,9
88726,10
88727,10
88735,9
88736,2
88737,1
88738,9
88741,3
88742,7
88743,3
88745,5
88746,9
88747,6
88748,9
88751,8
88753,6
88754,6
88755,5
88760,9
88761,8
88762,7
88766,6
88768,1
88769,1
88772,10
88775,8
88778,7
88782,6
88784,4
88785,8
88786,8
88793,3
88794,2
88796,6
88798,9
88802,10
88804,7
88805,1
88806,6
88811,9
88813,4
88814,5
88815,4
88818,8
88820,6
